time	V(pwm)	V(v_triag)	V(vmed)	V(n003)
6.992297344295233e-04	2.964559e-01	2.951756e+00	2.492822e+00	2.521088e+00
6.993297344295232e-04	2.964426e-01	2.990662e+00	2.492944e+00	2.516975e+00
6.994297344295232e-04	2.964315e-01	3.029630e+00	2.493143e+00	2.512741e+00
6.995297344295231e-04	2.964181e-01	3.068671e+00	2.493509e+00	2.508642e+00
6.996297344295231e-04	2.964088e-01	3.107953e+00	2.494156e+00	2.504960e+00
6.997297344295230e-04	2.963987e-01	3.147560e+00	2.495204e+00	2.501979e+00
6.998297344295230e-04	2.963944e-01	3.187486e+00	2.496730e+00	2.500027e+00
6.999297344295229e-04	2.963908e-01	3.227265e+00	2.498669e+00	2.499270e+00
6.999422344295229e-04	2.963915e-01	3.232153e+00	2.498934e+00	2.499274e+00
6.999453594295229e-04	2.963915e-01	3.233366e+00	2.499000e+00	2.499275e+00
6.999516094295229e-04	2.963916e-01	3.235794e+00	2.499133e+00	2.499280e+00
6.999518047420229e-04	2.963916e-01	3.235871e+00	2.499137e+00	2.499281e+00
6.999521953670229e-04	2.963916e-01	3.236030e+00	2.499145e+00	2.499281e+00
6.999522930232729e-04	2.963917e-01	3.236073e+00	2.499147e+00	2.499281e+00
6.999524883357729e-04	2.963926e-01	3.236259e+00	2.499151e+00	2.499282e+00
6.999528789607729e-04	2.965668e-01	3.259645e+00	2.499179e+00	2.499283e+00
6.999533093825499e-04	2.968197e-01	3.311348e+00	2.499258e+00	2.499286e+00
6.999538015512963e-04	2.967446e-01	3.322453e+00	2.499372e+00	2.499288e+00
6.999545426943297e-04	2.965651e-01	3.309680e+00	2.499492e+00	2.499289e+00
6.999559556272038e-04	2.965427e-01	3.313690e+00	2.499647e+00	2.499290e+00
6.999583754251350e-04	2.965252e-01	3.309477e+00	2.499916e+00	2.499297e+00
6.999625978405702e-04	2.965396e-01	3.313753e+00	2.500506e+00	2.499318e+00
6.999706973478155e-04	2.965182e-01	3.309081e+00	2.501893e+00	2.499412e+00
6.999817605418873e-04	2.965198e-01	3.310319e+00	2.503706e+00	2.499704e+00
6.999989025402907e-04	2.964832e-01	3.299498e+00	2.505737e+00	2.500622e+00
7.000201714955995e-04	2.964702e-01	3.292556e+00	2.507187e+00	2.502460e+00
7.000496327740909e-04	2.964322e-01	3.267565e+00	2.508002e+00	2.505671e+00
7.000876202782646e-04	2.964321e-01	3.247534e+00	2.508096e+00	2.509672e+00
7.001297619811793e-04	2.964201e-01	3.215378e+00	2.507876e+00	2.512810e+00
7.001729661967896e-04	2.964379e-01	3.204202e+00	2.507718e+00	2.514345e+00
7.002134721090087e-04	2.964284e-01	3.181677e+00	2.507682e+00	2.514568e+00
7.002664881162007e-04	2.964402e-01	3.170483e+00	2.507700e+00	2.513783e+00
7.003286572412408e-04	2.964233e-01	3.139916e+00	2.507730e+00	2.511994e+00
7.004116610298235e-04	2.964261e-01	3.116560e+00	2.507740e+00	2.508878e+00
7.005116610298235e-04	2.964014e-01	3.071792e+00	2.507737e+00	2.504576e+00
7.006116610298234e-04	2.964002e-01	3.042294e+00	2.507736e+00	2.500007e+00
7.007116610298233e-04	2.963746e-01	2.997648e+00	2.507738e+00	2.495345e+00
7.008116610298233e-04	2.963728e-01	2.968023e+00	2.507736e+00	2.490654e+00
7.009116610298232e-04	2.963473e-01	2.923496e+00	2.507737e+00	2.485952e+00
7.010116610298232e-04	2.963454e-01	2.893794e+00	2.507736e+00	2.481248e+00
7.011116610298231e-04	2.963200e-01	2.849358e+00	2.507737e+00	2.476545e+00
7.012116610298231e-04	2.963179e-01	2.819581e+00	2.507736e+00	2.471842e+00
7.013116610298230e-04	2.962927e-01	2.775238e+00	2.507737e+00	2.467142e+00
7.014116610298230e-04	2.962905e-01	2.745384e+00	2.507736e+00	2.462444e+00
7.015116610298229e-04	2.962654e-01	2.701134e+00	2.507737e+00	2.457748e+00
7.016116610298229e-04	2.962631e-01	2.671206e+00	2.507736e+00	2.453054e+00
7.017116610298228e-04	2.962382e-01	2.627050e+00	2.507737e+00	2.448363e+00
7.018116610298228e-04	2.962359e-01	2.597046e+00	2.507736e+00	2.443676e+00
7.019116610298227e-04	2.962113e-01	2.552979e+00	2.507737e+00	2.438991e+00
7.020116610298227e-04	2.962094e-01	2.522900e+00	2.507736e+00	2.434310e+00
7.021116610298226e-04	2.961859e-01	2.478923e+00	2.507737e+00	2.429632e+00
7.022116610298226e-04	2.961858e-01	2.448772e+00	2.507736e+00	2.424958e+00
7.023116610298225e-04	2.961667e-01	2.404882e+00	2.507737e+00	2.420288e+00
7.024116610298225e-04	2.961755e-01	2.374657e+00	2.507736e+00	2.415622e+00
7.025116610298224e-04	2.961752e-01	2.330857e+00	2.507736e+00	2.410958e+00
7.026116610298224e-04	2.962242e-01	2.300565e+00	2.507734e+00	2.406298e+00
7.027116610298223e-04	2.963054e-01	2.256852e+00	2.507733e+00	2.401640e+00
7.028116610298223e-04	2.965758e-01	2.226485e+00	2.507728e+00	2.396986e+00
7.028241610298223e-04	2.966321e-01	2.218580e+00	2.507728e+00	2.396405e+00
7.028491610298223e-04	2.968100e-01	2.209250e+00	2.507727e+00	2.395243e+00
7.028554110298222e-04	2.968738e-01	2.206974e+00	2.507726e+00	2.394953e+00
7.028679110298223e-04	2.970564e-01	2.202348e+00	2.507725e+00	2.394373e+00
7.028710360298222e-04	2.971214e-01	2.201191e+00	2.507725e+00	2.394228e+00
7.028819735298222e-04	2.975522e-01	2.197143e+00	2.507725e+00	2.393724e+00
7.028847079048223e-04	2.978625e-01	2.196131e+00	2.507724e+00	2.393600e+00
7.028856844673223e-04	2.980926e-01	2.195769e+00	2.507724e+00	2.393556e+00
7.028860750923223e-04	2.982464e-01	2.195624e+00	2.507724e+00	2.393539e+00
7.028868563423224e-04	2.998220e-01	2.195335e+00	2.507724e+00	2.393511e+00
7.028870516548224e-04	3.244960e-01	2.195265e+00	2.507725e+00	2.393557e+00
7.028871004829474e-04	3.404230e-01	2.195248e+00	2.507725e+00	2.393577e+00
7.028871981391973e-04	8.629474e-01	2.195225e+00	2.507726e+00	2.393934e+00
7.028872225532598e-04	1.201667e+00	2.195226e+00	2.507727e+00	2.394203e+00
7.028872713813848e-04	2.018228e+00	2.195239e+00	2.507730e+00	2.394982e+00
7.028873690376348e-04	4.754203e+00	2.195336e+00	2.507744e+00	2.398590e+00
7.028874584310819e-04	4.764174e+00	2.195464e+00	2.507766e+00	2.403136e+00
7.028876372179760e-04	4.770323e+00	2.195594e+00	2.507815e+00	2.411154e+00
7.028879947917643e-04	4.773156e+00	2.195459e+00	2.507902e+00	2.423649e+00
7.028885989306098e-04	4.776031e+00	2.195033e+00	2.508007e+00	2.437150e+00
7.028895092500702e-04	4.779792e+00	2.194598e+00	2.508114e+00	2.447121e+00
7.028909069472345e-04	4.782443e+00	2.194058e+00	2.508243e+00	2.452170e+00
7.028931337102883e-04	4.783469e+00	2.193243e+00	2.508431e+00	2.453232e+00
7.028971795980634e-04	4.783121e+00	2.191752e+00	2.508750e+00	2.452574e+00
7.029050586538034e-04	4.782728e+00	2.188870e+00	2.509281e+00	2.450921e+00
7.029208167652834e-04	4.780966e+00	2.183219e+00	2.510004e+00	2.446304e+00
7.029437651487867e-04	4.778278e+00	2.175237e+00	2.510376e+00	2.438394e+00
7.029688921633199e-04	4.775289e+00	2.166590e+00	2.510154e+00	2.429768e+00
7.030006963403060e-04	4.772773e+00	2.155325e+00	2.509470e+00	2.420080e+00
7.030410839786973e-04	4.770714e+00	2.140220e+00	2.508587e+00	2.409797e+00
7.031097046810456e-04	4.769498e+00	2.113591e+00	2.507756e+00	2.396389e+00
7.032097046810455e-04	4.768637e+00	2.075480e+00	2.507559e+00	2.383353e+00
7.033097046810454e-04	4.768120e+00	2.038607e+00	2.507573e+00	2.375270e+00
7.034097046810454e-04	4.767439e+00	2.001652e+00	2.507395e+00	2.369356e+00
7.035097046810453e-04	4.767124e+00	1.964341e+00	2.507075e+00	2.363942e+00
7.036097046810453e-04	4.766538e+00	1.926924e+00	2.506545e+00	2.358357e+00
7.037097046810452e-04	4.766157e+00	1.889261e+00	2.505675e+00	2.352284e+00
7.038097046810452e-04	4.765454e+00	1.851194e+00	2.504380e+00	2.345375e+00
7.039097046810451e-04	4.764918e+00	1.812755e+00	2.502660e+00	2.337404e+00
7.039222046810452e-04	4.764764e+00	1.807931e+00	2.502417e+00	2.336315e+00
7.039534546810451e-04	4.764533e+00	1.795886e+00	2.501798e+00	2.333541e+00
7.039690796810451e-04	4.764414e+00	1.789871e+00	2.501481e+00	2.332114e+00
7.039753296810451e-04	4.764366e+00	1.787467e+00	2.501354e+00	2.331536e+00
7.039768921810451e-04	4.764354e+00	1.786866e+00	2.501322e+00	2.331391e+00
7.039772828060451e-04	4.764351e+00	1.786716e+00	2.501314e+00	2.331355e+00
7.039780640560452e-04	4.764345e+00	1.786415e+00	2.501298e+00	2.331282e+00
7.039782593685452e-04	4.764343e+00	1.786339e+00	2.501294e+00	2.331264e+00
7.039786499935452e-04	4.764258e+00	1.785975e+00	2.501286e+00	2.331228e+00
7.039787476497951e-04	4.761754e+00	1.780547e+00	2.501281e+00	2.331215e+00
7.039789429622951e-04	4.752790e+00	1.758716e+00	2.501261e+00	2.331181e+00
7.039789734841862e-04	4.752300e+00	1.753233e+00	2.501257e+00	2.331174e+00
7.039790345279685e-04	4.749027e+00	1.741547e+00	2.501246e+00	2.331158e+00
7.039791566155329e-04	4.740345e+00	1.716344e+00	2.501218e+00	2.331120e+00
7.039791652086276e-04	4.739850e+00	1.714617e+00	2.501215e+00	2.331117e+00
7.039791766660872e-04	4.739236e+00	1.712508e+00	2.501212e+00	2.331113e+00
7.039791995810064e-04	4.738185e+00	1.708922e+00	2.501205e+00	2.331105e+00
7.039792454108449e-04	4.736689e+00	1.703806e+00	2.501191e+00	2.331088e+00
7.039793370705220e-04	4.735535e+00	1.698778e+00	2.501161e+00	2.331054e+00
7.039795203898759e-04	4.737286e+00	1.696621e+00	2.501101e+00	2.330993e+00
7.039798870285839e-04	4.744717e+00	1.696730e+00	2.501001e+00	2.330911e+00
7.039806203059998e-04	4.753433e+00	1.696444e+00	2.500867e+00	2.330841e+00
7.039820868608316e-04	4.755958e+00	1.696220e+00	2.500685e+00	2.330764e+00
7.039849073816250e-04	4.755831e+00	1.695825e+00	2.500333e+00	2.330530e+00
7.039892607474700e-04	4.755931e+00	1.695911e+00	2.499652e+00	2.330099e+00
7.039979546512659e-04	4.756330e+00	1.697522e+00	2.498073e+00	2.329191e+00
7.040093266131302e-04	4.757041e+00	1.702382e+00	2.496183e+00	2.327803e+00
7.040274824654776e-04	4.758475e+00	1.714696e+00	2.494091e+00	2.325047e+00
7.040524878730626e-04	4.760187e+00	1.738023e+00	2.492615e+00	2.320352e+00
7.040829496188634e-04	4.761630e+00	1.767296e+00	2.492100e+00	2.314030e+00
7.041170850514438e-04	4.762165e+00	1.792751e+00	2.492226e+00	2.307279e+00
7.041526905960765e-04	4.762110e+00	1.810403e+00	2.492511e+00	2.301357e+00
7.041948989466361e-04	4.761599e+00	1.826158e+00	2.492726e+00	2.295929e+00
7.042349048869759e-04	4.761195e+00	1.840087e+00	2.492790e+00	2.292027e+00
7.042849375816077e-04	4.760717e+00	1.858864e+00	2.492779e+00	2.288172e+00
7.043408120157983e-04	4.760437e+00	1.880580e+00	2.492749e+00	2.284613e+00
7.044403476572216e-04	4.759944e+00	1.919513e+00	2.492731e+00	2.279159e+00
7.045337821138005e-04	4.759621e+00	1.955588e+00	2.492737e+00	2.274581e+00
7.046337821138005e-04	4.759179e+00	1.994439e+00	2.492738e+00	2.269920e+00
7.047337821138004e-04	4.758849e+00	2.033167e+00	2.492737e+00	2.265357e+00
7.048337821138004e-04	4.758421e+00	2.072028e+00	2.492737e+00	2.260828e+00
7.049337821138003e-04	4.758096e+00	2.110726e+00	2.492737e+00	2.256319e+00
7.050337821138002e-04	4.757670e+00	2.149596e+00	2.492737e+00	2.251822e+00
7.051337821138002e-04	4.757348e+00	2.188298e+00	2.492737e+00	2.247335e+00
7.052337821138001e-04	4.756923e+00	2.227163e+00	2.492737e+00	2.242857e+00
7.053337821138001e-04	4.756602e+00	2.265866e+00	2.492737e+00	2.238390e+00
7.054337821138000e-04	4.756180e+00	2.304730e+00	2.492737e+00	2.233931e+00
7.055337821138000e-04	4.755862e+00	2.343432e+00	2.492737e+00	2.229484e+00
7.056337821137999e-04	4.755442e+00	2.382295e+00	2.492737e+00	2.225046e+00
7.057337821137999e-04	4.755128e+00	2.420997e+00	2.492737e+00	2.220621e+00
7.057462821137999e-04	4.755057e+00	2.425884e+00	2.492737e+00	2.220069e+00
7.057712821137999e-04	4.754966e+00	2.435580e+00	2.492737e+00	2.218964e+00
7.058212821137999e-04	4.754784e+00	2.454970e+00	2.492737e+00	2.216757e+00
7.058228446138000e-04	4.754778e+00	2.455576e+00	2.492737e+00	2.216688e+00
7.058259696137999e-04	4.754766e+00	2.456788e+00	2.492737e+00	2.216551e+00
7.058322196137999e-04	4.754704e+00	2.459212e+00	2.492737e+00	2.216274e+00
7.058324149262999e-04	4.754677e+00	2.459288e+00	2.492737e+00	2.216266e+00
7.058324637544249e-04	4.754664e+00	2.459307e+00	2.492737e+00	2.216264e+00
7.058325614106749e-04	4.754613e+00	2.459345e+00	2.492737e+00	2.216259e+00
7.058327567231749e-04	4.110027e+00	2.459420e+00	2.492734e+00	2.215502e+00
7.058327904338717e-04	3.437881e+00	2.459432e+00	2.492732e+00	2.214964e+00
7.058328578552652e-04	1.608422e+00	2.459457e+00	2.492725e+00	2.213146e+00
7.058328639114783e-04	1.390744e+00	2.459459e+00	2.492724e+00	2.212901e+00
7.058328760239043e-04	9.322829e-01	2.459463e+00	2.492722e+00	2.212376e+00
7.058328790520109e-04	8.084420e-01	2.459464e+00	2.492722e+00	2.212232e+00
7.058328866222771e-04	4.891632e-01	2.459467e+00	2.492720e+00	2.211858e+00
7.058328896503836e-04	4.002115e-01	2.459468e+00	2.492720e+00	2.211701e+00
7.058328957065967e-04	3.551015e-01	2.459470e+00	2.492718e+00	2.211383e+00
7.058329078190227e-04	3.267800e-01	2.459474e+00	2.492716e+00	2.210747e+00
7.058329320438749e-04	3.032380e-01	2.459482e+00	2.492710e+00	2.209491e+00
7.058329804935791e-04	2.986106e-01	2.459498e+00	2.492697e+00	2.207054e+00
7.058330773929876e-04	2.978615e-01	2.459532e+00	2.492666e+00	2.202507e+00
7.058332711918047e-04	2.972294e-01	2.459603e+00	2.492602e+00	2.194583e+00
7.058336587894387e-04	2.966858e-01	2.459754e+00	2.492495e+00	2.182490e+00
7.058343568318346e-04	2.962082e-01	2.460031e+00	2.492378e+00	2.169267e+00
7.058353770208463e-04	2.957854e-01	2.460426e+00	2.492286e+00	2.160703e+00
7.058369924428367e-04	2.954958e-01	2.461046e+00	2.492170e+00	2.156860e+00
7.058395553016620e-04	2.953409e-01	2.462031e+00	2.491999e+00	2.156335e+00
7.058433502211819e-04	2.952821e-01	2.463487e+00	2.491763e+00	2.156661e+00
7.058509400602217e-04	2.952621e-01	2.466377e+00	2.491358e+00	2.157587e+00
7.058661197383014e-04	2.952884e-01	2.472048e+00	2.490805e+00	2.160664e+00
7.058865506722523e-04	2.953337e-01	2.479504e+00	2.490523e+00	2.165859e+00
7.059100386376391e-04	2.953875e-01	2.488017e+00	2.490658e+00	2.171935e+00
7.059379438945310e-04	2.954338e-01	2.498360e+00	2.491131e+00	2.178262e+00
7.059735854249151e-04	2.954742e-01	2.512152e+00	2.491804e+00	2.184697e+00
7.060246149253742e-04	2.954990e-01	2.532650e+00	2.492465e+00	2.191106e+00
7.061246149253741e-04	2.955131e-01	2.572671e+00	2.492822e+00	2.196947e+00
7.062246149253741e-04	2.955090e-01	2.611509e+00	2.492727e+00	2.196850e+00
7.063246149253740e-04	2.955031e-01	2.650059e+00	2.492710e+00	2.193917e+00
7.064246149253740e-04	2.954904e-01	2.688886e+00	2.492728e+00	2.190003e+00
7.065246149253739e-04	2.954796e-01	2.727706e+00	2.492728e+00	2.185843e+00
7.066246149253738e-04	2.954658e-01	2.766468e+00	2.492728e+00	2.181573e+00
7.067246149253738e-04	2.954547e-01	2.805251e+00	2.492733e+00	2.177284e+00
7.068246149253737e-04	2.954408e-01	2.844044e+00	2.492742e+00	2.172989e+00
7.069246149253737e-04	2.954298e-01	2.882835e+00	2.492759e+00	2.168725e+00
7.070246149253736e-04	2.954161e-01	2.921640e+00	2.492791e+00	2.164484e+00
7.071246149253736e-04	2.954053e-01	2.960469e+00	2.492854e+00	2.160308e+00
7.072246149253735e-04	2.953920e-01	2.999341e+00	2.492976e+00	2.156221e+00
7.073246149253735e-04	2.953820e-01	3.038296e+00	2.493205e+00	2.152316e+00
7.074246149253734e-04	2.953702e-01	3.077398e+00	2.493625e+00	2.148710e+00
7.075246149253734e-04	2.953625e-01	3.116744e+00	2.494351e+00	2.145632e+00
7.076246149253733e-04	2.953545e-01	3.156425e+00	2.495502e+00	2.143352e+00
7.077246149253733e-04	2.953524e-01	3.196392e+00	2.497131e+00	2.142174e+00
7.077371149253733e-04	2.953516e-01	3.201386e+00	2.497370e+00	2.142122e+00
7.077621149253733e-04	2.953514e-01	3.211329e+00	2.497857e+00	2.142061e+00
7.078121149253733e-04	2.953517e-01	3.231021e+00	2.498880e+00	2.142173e+00
7.078246149253733e-04	2.953520e-01	3.235912e+00	2.499146e+00	2.142255e+00
7.078250055503733e-04	2.953524e-01	3.236129e+00	2.499154e+00	2.142258e+00
7.078251032066233e-04	2.953534e-01	3.236273e+00	2.499156e+00	2.142259e+00
7.078252985191233e-04	2.953593e-01	3.237057e+00	2.499161e+00	2.142260e+00
7.078256352338496e-04	2.956077e-01	3.275398e+00	2.499192e+00	2.142264e+00
7.078259797673126e-04	2.958063e-01	3.318731e+00	2.499265e+00	2.142268e+00
7.078264207523521e-04	2.957006e-01	3.319347e+00	2.499369e+00	2.142272e+00
7.078272049752662e-04	2.955336e-01	3.311913e+00	2.499496e+00	2.142277e+00
7.078286284398827e-04	2.954975e-01	3.311926e+00	2.499653e+00	2.142287e+00
7.078311064277786e-04	2.954916e-01	3.311094e+00	2.499929e+00	2.142307e+00
7.078352499251689e-04	2.954965e-01	3.312295e+00	2.500511e+00	2.142350e+00
7.078434940666453e-04	2.954837e-01	3.310513e+00	2.501921e+00	2.142490e+00
7.078545118733339e-04	2.954772e-01	3.308848e+00	2.503724e+00	2.142843e+00
7.078718739184629e-04	2.954483e-01	3.300948e+00	2.505769e+00	2.143872e+00
7.078938555912181e-04	2.954272e-01	3.290134e+00	2.507239e+00	2.145909e+00
7.079240668044270e-04	2.953969e-01	3.268581e+00	2.508025e+00	2.149379e+00
7.079608658117710e-04	2.953908e-01	3.244380e+00	2.508090e+00	2.153441e+00
7.080065098555965e-04	2.953868e-01	3.216219e+00	2.507850e+00	2.156989e+00
7.080488143468300e-04	2.953982e-01	3.199962e+00	2.507703e+00	2.158597e+00
7.080921721847130e-04	2.953967e-01	3.182461e+00	2.507674e+00	2.158971e+00
7.081452031148996e-04	2.954020e-01	3.165336e+00	2.507701e+00	2.158381e+00
7.082071993911317e-04	2.953928e-01	3.140655e+00	2.507732e+00	2.156898e+00
7.082936737018917e-04	2.953897e-01	3.110145e+00	2.507741e+00	2.154124e+00
7.083936737018917e-04	2.953735e-01	3.071232e+00	2.507737e+00	2.150401e+00
7.084936737018916e-04	2.953673e-01	3.035930e+00	2.507736e+00	2.146444e+00
7.085936737018916e-04	2.953504e-01	2.997049e+00	2.507737e+00	2.142416e+00
7.086936737018915e-04	2.953438e-01	2.961698e+00	2.507736e+00	2.138377e+00
7.087936737018915e-04	2.953269e-01	2.922867e+00	2.507737e+00	2.134343e+00
7.088936737018914e-04	2.953203e-01	2.887503e+00	2.507736e+00	2.130321e+00
7.089936737018914e-04	2.953036e-01	2.848697e+00	2.507737e+00	2.126312e+00
7.090936737018913e-04	2.952970e-01	2.813323e+00	2.507736e+00	2.122319e+00
7.091936737018913e-04	2.952804e-01	2.774545e+00	2.507737e+00	2.118342e+00
7.092936737018912e-04	2.952739e-01	2.739160e+00	2.507736e+00	2.114380e+00
7.093936737018912e-04	2.952574e-01	2.700410e+00	2.507737e+00	2.110435e+00
7.094936737018911e-04	2.952509e-01	2.665013e+00	2.507736e+00	2.106506e+00
7.095936737018910e-04	2.952347e-01	2.626291e+00	2.507737e+00	2.102593e+00
7.096936737018910e-04	2.952282e-01	2.590883e+00	2.507736e+00	2.098697e+00
7.097936737018909e-04	2.952121e-01	2.552189e+00	2.507737e+00	2.094817e+00
7.098936737018909e-04	2.952056e-01	2.516770e+00	2.507736e+00	2.090955e+00
7.099936737018908e-04	2.951896e-01	2.478103e+00	2.507737e+00	2.087109e+00
7.100936737018908e-04	2.951833e-01	2.442673e+00	2.507736e+00	2.083281e+00
7.101936737018907e-04	2.951674e-01	2.404034e+00	2.507736e+00	2.079470e+00
7.102936737018907e-04	2.951612e-01	2.368593e+00	2.507736e+00	2.075676e+00
7.103936737018906e-04	2.951455e-01	2.329980e+00	2.507735e+00	2.071899e+00
7.104936737018906e-04	2.951393e-01	2.294529e+00	2.507734e+00	2.068139e+00
7.105936737018905e-04	2.951241e-01	2.255942e+00	2.507732e+00	2.064396e+00
7.106936737018905e-04	2.951187e-01	2.220479e+00	2.507728e+00	2.060668e+00
7.107936737018904e-04	2.951059e-01	2.181914e+00	2.507721e+00	2.056953e+00
7.108936737018904e-04	2.951069e-01	2.146433e+00	2.507706e+00	2.053246e+00
7.109936737018903e-04	2.951138e-01	2.107878e+00	2.507678e+00	2.049537e+00
7.110936737018903e-04	2.951658e-01	2.072359e+00	2.507626e+00	2.045809e+00
7.111936737018902e-04	2.952906e-01	2.033777e+00	2.507528e+00	2.042030e+00
7.112936737018902e-04	2.955262e-01	1.998149e+00	2.507346e+00	2.038147e+00
7.113936737018901e-04	2.958804e-01	1.959413e+00	2.507019e+00	2.034060e+00
7.114936737018901e-04	2.963358e-01	1.923467e+00	2.506453e+00	2.029604e+00
7.115936737018900e-04	2.970661e-01	1.884268e+00	2.505539e+00	2.024543e+00
7.116061737018900e-04	2.972177e-01	1.880252e+00	2.505393e+00	2.023850e+00
7.116311737018900e-04	2.978654e-01	1.870770e+00	2.505086e+00	2.022438e+00
7.116374237018900e-04	2.986268e-01	1.868382e+00	2.505004e+00	2.022081e+00
7.116499237018900e-04	3.191356e-01	1.863621e+00	2.504840e+00	2.021576e+00
7.116530487018900e-04	3.296247e-01	1.862430e+00	2.504799e+00	2.021520e+00
7.116538299518900e-04	3.330570e-01	1.862132e+00	2.504789e+00	2.021512e+00
7.116553924518901e-04	3.416713e-01	1.861537e+00	2.504769e+00	2.021510e+00
7.116585174518900e-04	3.837074e-01	1.860348e+00	2.504730e+00	2.021745e+00
7.116592987018901e-04	4.244627e-01	1.860054e+00	2.504723e+00	2.022022e+00
7.116608612018901e-04	6.908443e-01	1.859483e+00	2.504717e+00	2.023835e+00
7.116610352005680e-04	7.454688e-01	1.859422e+00	2.504718e+00	2.024232e+00
7.116613831979237e-04	8.945567e-01	1.859303e+00	2.504721e+00	2.025197e+00
7.116620791926354e-04	2.282597e+00	1.859169e+00	2.504757e+00	2.031584e+00
7.116621585544239e-04	3.029773e+00	1.859168e+00	2.504765e+00	2.033412e+00
7.116623172780009e-04	4.732889e+00	1.859211e+00	2.504789e+00	2.038439e+00
7.116626347251550e-04	4.743810e+00	1.859276e+00	2.504854e+00	2.049546e+00
7.116631649822594e-04	4.744215e+00	1.858992e+00	2.504947e+00	2.062050e+00
7.116642254964681e-04	4.749103e+00	1.858400e+00	2.505059e+00	2.074298e+00
7.116655166255904e-04	4.750952e+00	1.857928e+00	2.505157e+00	2.078692e+00
7.116678627848738e-04	4.752443e+00	1.857011e+00	2.505318e+00	2.079860e+00
7.116716063154437e-04	4.751759e+00	1.855614e+00	2.505554e+00	2.079135e+00
7.116790933765834e-04	4.751676e+00	1.852760e+00	2.505943e+00	2.077480e+00
7.116940674988627e-04	4.749745e+00	1.847213e+00	2.506407e+00	2.072903e+00
7.117179339961752e-04	4.747202e+00	1.838547e+00	2.506419e+00	2.064306e+00
7.117429961297437e-04	4.743943e+00	1.829569e+00	2.505764e+00	2.055168e+00
7.117759562524867e-04	4.741532e+00	1.817349e+00	2.504460e+00	2.044340e+00
7.118164704540446e-04	4.739185e+00	1.801565e+00	2.502830e+00	2.032901e+00
7.118256096969226e-04	4.739111e+00	1.797871e+00	2.502508e+00	2.030627e+00
7.118438881826788e-04	4.738667e+00	1.790494e+00	2.501899e+00	2.026222e+00
7.118496002094776e-04	4.738552e+00	1.788182e+00	2.501725e+00	2.024917e+00
7.118518850201971e-04	4.738508e+00	1.787259e+00	2.501657e+00	2.024399e+00
7.118524562228770e-04	4.738497e+00	1.787028e+00	2.501640e+00	2.024270e+00
7.118535986282367e-04	4.738476e+00	1.786566e+00	2.501606e+00	2.024013e+00
7.118538842295766e-04	4.738470e+00	1.786450e+00	2.501597e+00	2.023949e+00
7.118544554322565e-04	4.732490e+00	1.769310e+00	2.501562e+00	2.023803e+00
7.118544881382171e-04	4.731170e+00	1.766341e+00	2.501558e+00	2.023793e+00
7.118545535501383e-04	4.727902e+00	1.758600e+00	2.501550e+00	2.023772e+00
7.118546843739807e-04	4.720168e+00	1.734053e+00	2.501525e+00	2.023723e+00
7.118547088372945e-04	4.718168e+00	1.728141e+00	2.501519e+00	2.023712e+00
7.118547149531229e-04	4.717650e+00	1.726646e+00	2.501518e+00	2.023709e+00
7.118547271847798e-04	4.716585e+00	1.723625e+00	2.501514e+00	2.023703e+00
7.118547302426939e-04	4.716312e+00	1.722860e+00	2.501514e+00	2.023702e+00
7.118547363585224e-04	4.715809e+00	1.721340e+00	2.501512e+00	2.023699e+00
7.118547485901793e-04	4.714981e+00	1.718446e+00	2.501508e+00	2.023693e+00
7.118547730534930e-04	4.713645e+00	1.713447e+00	2.501501e+00	2.023682e+00
7.118548219801205e-04	4.711735e+00	1.706280e+00	2.501486e+00	2.023658e+00
7.118549198333755e-04	4.710156e+00	1.699331e+00	2.501454e+00	2.023609e+00
7.118551155398856e-04	4.711823e+00	1.696564e+00	2.501390e+00	2.023520e+00
7.118555069529056e-04	4.719558e+00	1.696824e+00	2.501282e+00	2.023384e+00
7.118562897789456e-04	4.728049e+00	1.696432e+00	2.501137e+00	2.023213e+00
7.118578554310256e-04	4.730047e+00	1.696246e+00	2.500933e+00	2.022928e+00
7.118607227302938e-04	4.729922e+00	1.695783e+00	2.500548e+00	2.022322e+00
7.118653753720526e-04	4.729957e+00	1.695934e+00	2.499773e+00	2.021291e+00
7.118741671954812e-04	4.730346e+00	1.697559e+00	2.498112e+00	2.019340e+00
7.118860013330717e-04	4.730985e+00	1.702734e+00	2.496122e+00	2.016601e+00
7.119044420018946e-04	4.732389e+00	1.715279e+00	2.494010e+00	2.012002e+00
7.119304831580552e-04	4.733991e+00	1.739546e+00	2.492527e+00	2.005010e+00
7.119606592368005e-04	4.735288e+00	1.767922e+00	2.492076e+00	1.996922e+00
7.119954485607354e-04	4.735635e+00	1.793202e+00	2.492231e+00	1.988633e+00
7.120309564034318e-04	4.735515e+00	1.810269e+00	2.492520e+00	1.981854e+00
7.120749843909095e-04	4.734884e+00	1.826670e+00	2.492737e+00	1.975657e+00
7.121145914292531e-04	4.734508e+00	1.840454e+00	2.492791e+00	1.971653e+00
7.121661007946393e-04	4.733992e+00	1.859978e+00	2.492777e+00	1.967772e+00
7.122234763261579e-04	4.733775e+00	1.882237e+00	2.492746e+00	1.964454e+00
7.123120193992660e-04	4.733357e+00	1.916945e+00	2.492732e+00	1.960344e+00
